id,address,city,end_date,name,prize_money,start_date,state,url,zip,map_link,organizer,inserted_at,updated_at
62fc9f94-75cb-4ac2-ae19-4c5bdf5f110f,,,2022-02-20,Foot Solutions Arizona Grand Slam,120,2022-02-16,,https://www.pickleballtournaments.com/tournamentinfo.pl?tid=5215#menuInformation,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
803e123e-1a65-4733-b0e7-0558767ee3f9,,,2022-02-27,Ororo PPA Indoor National Championships,120,2022-02-24,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
b3cf5fb9-497a-4e2e-9f82-b0704e4cd0a2,,,2022-03-13,PPA Riverland Open,120,2022-03-10,,https://www.pickleballtournaments.com/tournamentinfo.pl?tid=5394,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
ac16f3b2-fa9e-4ba7-8d43-f295a24c12a3,,,2022-03-27,Austin Open,120,2022-03-23,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
2ba77b25-252e-425a-8fe6-65027fb2b39e,,,2022-04-10,Red Rock Open,120,2022-04-06,,https://www.pickleballtournaments.com/tournamentinfo.pl?tid=5402,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
a9424f3d-43b8-44ab-a642-b769374fca78,,,2022-05-08,North Carolina Open,120,2022-05-05,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
472fbc9e-9541-41a5-b185-445612569234,,,2022-05-22,Atlanta Open,120,2022-05-18,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
465ae24a-afeb-4748-97c7-a21b3c4c94ef,,,2022-06-12,Select Medical Orange County Cup,120,2022-06-09,,https://www.pickleballtournaments.com/tournamentinfo.pl?tid=5405,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
967384bd-b776-4cb3-8a67-42b7f853a6bd,,,2022-07-31,Rocky Mountain Open,120,2022-07-28,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
97239de0-1fff-42cc-991d-94a41e519071,11 Clubhouse Dr,,2022-08-14,Takeya Showcase,120,2022-08-11,,https://www.ppatour.com/event-location/the-tennis-club-at-newport-beach-ca/,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
ae704f30-f6ed-479a-9942-9a340d11d08b,,,2022-08-21,PPA TBA,120,2022-08-17,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
0648049d-88d2-466a-987d-a0cd4084f5bb,,,2022-09-11,Baird Wealth Management Open,120,2022-09-07,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
353e2d6b-12b8-4d01-b077-b57c4e493b00,,,2022-09-25,Toronto Open,120,2022-09-22,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
2770b178-0d70-4747-8216-3ef27e8f0954,,,2022-10-09,n2grate DC Open,120,2022-10-05,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
d0f4ac6a-404b-458b-885b-4acdbcea4882,,,2022-10-23,PPA Championship (Grand Slam),120,2022-10-19,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
1a7360ab-b8b3-4bba-9343-2fbdedc3f5ad,,,2022-11-06,Baird Wealth Management Texas Open,120,2022-11-03,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
a71509fe-bb8c-4f11-8b7b-9a6de41c7897,,,2022-12-04,Orlando Cup,120,2022-12-01,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
f5f04965-e238-4828-8bdf-b3b3cc80a837,,,2022-12-18,The Hyundai Masters (Grand Slam),120,2022-12-15,,,,,ppa,2022-02-07 03:22:16,2022-02-07 03:22:16
b23caa71-6b87-483e-873c-fed209566be6,,Mesa,2022-01-16,Mesa Open,75,2022-01-13,AZ,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
6934ceea-da2c-4907-9ae2-976c3372a601,,Boca Raton,2022-01-23,APP Masters,75,2022-01-18,FL,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
236acfe7-a2dd-41dc-9421-3568cc6721be,,Punta Gorda,2022-02-27,Punta Gorda,40,2022-02-23,FL,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
934f734a-885c-48c7-883c-3a4884204923,,Plantation,2022-03-06,Plantation Open,40,2022-03-02,FL,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
f9ab2dad-49a4-4a04-bc96-a9addb4f6aa0,,Unknown,2022-03-20,Delray Beach Pickleball Open ,60,2022-03-15,FL,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
58b92383-9eaf-488f-a899-1eb9e2a46cd1,,Unknown,2022-04-03,Legacy Open,60,2022-03-29,AZ,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
d6d8ce2d-0e52-4365-bd97-375c4e056e3c,,Unknown,2022-04-10,Prescott,50,2022-04-06,AZ,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
b22ad7fa-b87d-42d5-ba6a-b2802622a6aa,,Unknown,2022-04-17,South Carolina Open,50,2022-04-14,SC,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
3ebfb9f0-c1a9-452d-8fe7-60d9708d23a9,,Unknown,2022-05-08,St. Louis Open,100,2022-05-04,MO,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
c5ea93d8-6a5e-4107-8a54-69bd266a7f0e,,International,2022-05-07,Guadalajara Open,35,2022-05-05,Mexico,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
dcd21421-4509-474d-aa88-b336a251d4f9,,Unknown,2022-05-15,Cincinnati Open,35,2022-05-12,OH,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
2dbaf7ec-aa4d-49b0-b530-cebdce0166b1,,Unknown,2022-05-29,New York City,125,2022-05-25,NY,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
cb5b7380-7ae9-4574-ac42-49f277e88817,,Unknown,2022-06-05,Indianapolis Open,35,2022-06-03,IN,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
29802a01-8868-457d-87e3-bb36b8777b63,,Unknown,2022-06-19,So Cal Classic,40,2022-06-15,CA,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
d15fb8e1-7990-41e6-8e32-38a042d676cc,,Unknown,2022-06-26,Los Angeles Open,40,2022-06-23,CA,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
0c188d47-63f1-42f3-906a-3f667fb84454,,International,2022-07-03,English Open,0,2022-06-30,UK,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
65f0d2e1-6cda-407e-a455-e85dfb18ca36,,Grand Rapids,2022-07-24,Beer City Open,75,2022-07-20,MI,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
9a432c38-76a2-4c08-9281-934b50487a2c,,Unknown,2022-07-31,Pacific NW Classic,25,2022-07-27,OR,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
655b7019-5239-403d-9388-2ccd6ec33bc1,,Unknown,2022-08-14,APP New Jersey Open,50,2022-08-10,NJ,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
385e5215-d490-4097-a7fe-c796e268158e,,Unknown,2022-08-28,Philadelphia Open,35,2022-08-25,PA,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
b26217ee-847a-4a97-a168-443e91153c0e,,International,2022-08-28,French Open,0,2022-08-25,FRANCE,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
991cbea3-0c39-408a-a91d-b6d618f4151f,,Unknown,2022-09-04,Chicago Open,50,2022-08-31,IL,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
a3948a12-6705-4cc4-af24-173d043246ea,,International,2022-09-04,Spanish Open,0,2022-09-01,SPAIN,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
2138a428-3001-4572-b7d5-737eba6ca8b7,,Unknown,2022-09-11,Atlanta Metro Open,60,2022-09-07,GA,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
14be5f4a-0103-4ad7-915b-ffcee52d11ef,,Unknown,2022-10-09,Alabama Classic ,35,2022-10-06,AL,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
7e925b6c-a1e7-46cc-a52f-24626daa9ab7,,Unknown,2022-10-16,APP Houston Open ,50,2022-10-13,TX,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
fe37499f-bbd6-4d5e-b03f-0e5ca6dce218,,Unknown,2022-10-23,APP Austin Open ,50,2022-10-20,TX,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
de8cd670-0459-465b-a47f-f1bd23244e56,,Unknown,2022-10-30,Hilton Head Open ,60,2022-10-26,SC,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
3c2eb89e-4490-4026-bd0b-56d8abadd08b,,Unknown,2022-11-20,World Pickleball Classic,25,2022-11-17,FL,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
16445544-c270-4a84-a6ac-eb44a2d9a1d7,,Unknown,2022-12-04,Casa Grande Open,50,2022-11-30,AZ,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
73857b34-c12c-4ec4-8f74-94e5eb97f30c,,Unknown,2022-12-11,World Pickleball Open,25,2022-12-08,FL,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
08be7cd6-931b-40b1-87bf-bfdecddddee0,,International,2022-12-11,Cancun Open,35,2022-12-09,Mexico,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
ccc10456-ef3a-44a2-95ac-297374ad4ff5,,Unknown,,Mesa Open,75,2023-01-01,AZ,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
63ab039a-e00f-420a-b088-b05aa274240b,,Unknown,,APP Masters,75,2023-01-01,FL,,,,app,2022-02-07 03:22:16,2022-02-07 03:22:16
419199bf-ff47-4b28-880a-4c6b0c4480fa,2343 E Tournament Way,Tucson,2022-01-30,2022 Tucson Senior Olympic Festival,0,2022-01-26,AZ,https://usapickleball.org/event/2022-tucson-senior-olympic-festival/,85713,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=2343+E+Tournament+Way+Tucson+AZ+85713+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
167089f4-d970-42dd-a24c-71e284bbe28a,5400 Gary St,Fort Smith,2022-01-30,Arkansas Open,0,2022-01-28,AR,https://usapickleball.org/event/arkansas-open/,72901,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=5400+Gary+St+Fort+Smith+AR+72901+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
cd0ae8ee-d3d3-4709-9e0b-97593a5af828,2775 MacKenzie Creek Rd,Chula Vista,2022-01-30,MacKenzie Creek SoCal Classic,0,2022-01-28,CA,https://usapickleball.org/event/mackenzie-creek-socal-classic/,91914,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=2775+MacKenzie+Creek+Rd+Chula+Vista+CA+91914+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
9c6761a3-33af-47ca-8863-e6b1e2a69feb,4500 SE Pine Valley St,Port St Lucie,2022-01-31,Lucy Kitcher Presents 2022 Club Med Pickleball Championship a SSIPA Circuit Event,0,2022-01-28,FL,https://usapickleball.org/event/lucy-kitcher-presents-2022-club-med-pickleball-championship-a-ssipa-circuit-event/,34952,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=4500+SE+Pine+Valley+St+Port+St+Lucie+FL+34952+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
a6f84370-f02b-4574-8b9d-d52ff0266cab,5001 East Main St.,Mesa,2022-02-03,21st Annual All City Tournament,0,2022-02-01,AZ,https://usapickleball.org/event/21st-annual-all-city-tournament/,85205,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=5001+East+Main+St.+Mesa+AZ+85205+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
bd9e4215-00b8-4097-a525-829c435e00d3,3500 Thomasson Drive,Naples,2022-02-06,Naples Pickleball Center Championship,0,2022-02-04,FL,https://usapickleball.org/event/naples-pickleball-center-championship/,34112,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=3500+Thomasson+Drive+Naples+FL+34112+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
32d2864f-fe31-41fe-829e-1d7b4531ee91,43-900 San Pablo Ave.,Palm Desert,2022-02-06,Palm Desert Senior Games,0,2022-02-04,CA,https://usapickleball.org/event/palm-desert-senior-games/,92260,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=43-900+San+Pablo+Ave.+Palm+Desert+CA+92260+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
276151bb-d42d-4039-a389-87e332a793f3,8400 N. Oklahoma Ave.,Oklahoma City,2022-02-06,APP $15k Next Gen – Oklahoma City,15,2022-02-04,OK,https://usapickleball.org/event/app-15k-next-gen-oklahoma-city/,73114,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=8400+N.+Oklahoma+Ave.+Oklahoma+City+OK+73114+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
b57de584-84d0-4e44-b846-77265054631e,2343 Tournament Way,Tucson,2022-02-06,2022 Tucson Winter Classic,0,2022-02-04,AZ,https://usapickleball.org/event/2022-tucson-winter-classic/,85713,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=2343+Tournament+Way+Tucson+AZ+85713+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
33080e2c-6d1f-456d-a388-2cffc6fcdc79,215 Gothic Ct,Franklin,2022-02-06,Building Lives Veteran Memorial,0,2022-02-04,TN,https://usapickleball.org/event/building-lives-veteran-memorial/,37064,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=215+Gothic+Ct+Franklin+TN+37064+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
41f56d0a-6d01-4194-b2f9-dea1bc37c810,16150 W. Clubhouse Dr.,Goodyear,2022-02-11,PebbleCreek Pickleball Club,0,2022-02-09,AZ,https://usapickleball.org/event/pebblecreek-pickleball-club/,85395,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=16150+W.+Clubhouse+Dr.+Goodyear+AZ+85395+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
d2ade1de-c872-4592-918d-e46d6fa11363,2491 E 6700 S,Uintah,2022-02-12,Lava Lava Quarrel,0,2022-02-10,UT,https://usapickleball.org/event/lava-lava-quarrel/,84405,https://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=2491+E+6700+S+Uintah+UT+84405+United+States,usa_pickleball,2022-02-07 03:22:20,2022-02-07 03:22:20
